"Início dos relatórios","Encerramento dos relatórios","Nome da campanha","Veiculação da campanha","Configuração de atribuição",Resultados,"Indicador de resultados",Alcance,Frequência,"Custo por resultados","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor gasto (BRL)",Término,Impressões,"CPM (custo por 1.000 impressões) (BRL)","Cliques no link",shop_clicks,"CPC (custo por clique no link) (BRL)","CTR (taxa de cliques no link)","Cliques (todos)","CTR (todos)","CPC (todos) (BRL)","Visualizações da página de destino","Custo por visualização da página de destino (BRL)","ROAS de doações","ROAS de compras","Valor de conversão das compras com assistência das lojas","Valor de conversão das compras diretas no site","Resultados (iniciais)","Indicador de resultados (inicial)"
2026-08-11,2026-08-11,"[CONVERSÃO] [COMPRA]  [QUENTE] [RMKT]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [COMPRA]  [QUENTE] - Destrave Seu Destino",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [LEMBRETE] [5FE] - ESTOU AO VIVO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [LEMBRETE] [5FE] - É HOJE",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [LEMBRETE] [5FE] - É AMANHA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [LEMBRETE] [5FE] - FALTA 3 DIAS - CLIQUE NO LINK",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [LEMBRETE] [5FE] - FALTA 5 DIAS - VISUALIZACAO DE PAG",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [LEMBRETE] [5FE] - FALTA 5 DIAS - CLIQUE NO LINK",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [CADASTRO] [CBO] [5FE] [AUTO] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,45,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [CADASTRO] [5FE] [AUTO] [QUENTE] - TODOS ENVOLVIDOS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [CADASTRO] [5FE] [AUTO] [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [CADASTRO] [5FE] [AUTO] [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [CADASTRO] [5FE] [AUTO] [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [CADASTRO] [5FE] [AUTO] [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [WHATSAPP] [BLACK FRIDAY] [AUTO] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [CADASTRO] [BLACK FRIDAY] [AUTO] [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [CADASTRO] [BLACK FRIDAY] [AUTO] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [COMPRA] [ABO] [ZOOM] [AUTO] [FRIO] - AULÃO NO ZOOM - PORTUGUÊS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,75,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[MENSAGEM] [DIRECT] [AULA NO ZOOM] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [COMPRA] [ABO] [ZOOM] [AUTO] [FRIO] [PORTUGAL] - AULÃO NO ZOOM",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [COMPRA] [CBO] [ZOOM] [AUTO] [FRIO] - AULÃO NO ZOOM",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [COMPRA] [ABO] [ZOOM] [AUTO] [FRIO] - AULÃO NO ZOOM",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [COMPRA] [ABO] [ZOOM] [AUTO] [QUENTE] - AULÃO NO ZOOM",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [COMPRA] [ABO] [ZOOM] [AUTO] [FRIO] - AULÃO NO ZOOM",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [COMPRA] [ABO] [EEM][AUTO] [FRIO] - RMKT",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [COMPRA] [CBO] [EEM][AUTO] [QUENTE] - RMKT",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,125,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [LEMBRETE] [CBO] [TODAS AS AULAS [EEM] [AUTO] [FRIO] - CORTES DAS AULAS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,200,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [LEMBRETE] [CBO] [TODAS AS AULAS [EEM] [AUTO] [FRIO] - TODAS AS AULAS LIBERADAS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,90,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[VIDEO VIEW] [CONTEUDO] [CBO] [AULA3] [EEM] [AUTO] [FRIO] - CORTES DA AULA 2",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[VIDEO VIEW] [LEMBRETE] [CBO] [AULA3] [EEM] [AUTO] [FRIO] - AULA 3",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[ALCANCE] [LEMBRETE] [LIVE [EEM] [AUTO] [FRIO] - LIVE AQUECIMENTO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [LEMBRETE] [CBO] [AULA3] [EEM] [AUTO] [FRIO] - AULA 3",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,300,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[VIDEO VIEW] [LEMBRETE] [CBO] [AULA2] [EEM] [AUTO] [FRIO] - AULA 2",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[ALCANCE] [LEMBRETE] [AULA2] [EEM] [AUTO] [FRIO] - AULA 2",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [LEMBRETE] [CBO] [AULA2] [EEM] [AUTO] [FRIO] - AULA 2",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,120,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[VIDEO VIEW] [LEMBRETE] [AULA1] [EEM] [AUTO] [FRIO] - AULA 1",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [LEMBRETE] [CBO] [AULA1] [EEM] [AUTO] [FRIO] - AULA 1",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,120,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[ALCANCE] [LEMBRETE] [EEM] [AUTO] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [LEMBRETE] [AULA1] [EEM] [AUTO] [FRIO] - AULA 1",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [LEADS] [EEM] [AUTO] [FRIO] -  EUA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[ALCANCE] [LEMBRETE] [EEM] [AUTO] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [LEADS] [EEM] [AUTO] [FRIO] - INTERESSE -  ESCALA  013 - 014",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [LEADS] [EEM] [AUTO] [FRIO] - INTERESSE - ESACALA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [LEADS] [EEM] [AUTO] [FRIO] - INTERESSE - TESTE DE CRIATIVOS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"Cópia  — [CONVERSÃO] [LEADS] [EEM] [AUTO] [FRIO] - INTERESSE",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [LEADS] [EEM] [AUTO] [FRIO] - INTERESSE",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [LEADS] [EEM] [AUTO] [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[ENGAJAMENTO] [MARCOS]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[VISUALIZAÇÃO DE VÍDEO] [MARCOS]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[RP] [CONVERSÃO] Teste Público",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[WPP] RAFAELA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - Semelhantes",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE NOVA 4",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE NOVA 3",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[WPP] OSDE NOVA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] REMARTKETING NOVA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE NOVA 2",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,200,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE NOVA - Thais",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE NOVA - Anitta",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE NOVA - 24horas",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,150,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE NOVA - Engajados",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE NOVA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[ALCANCE] LISTA DE ESPERA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] LISTA DE ESPERA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[AFILIAGRAM] [CONVERSÃO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[MMM] [CONVERSÃO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[VISUALIZAÇÃO] Thaís",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - Anitta",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - Virada",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[VISUALIZAÇÃO] Reflexão sociedade",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - 24 horas",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,150,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - Thruplay",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - Explicação",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[VISUALIZAÇÃO] Explicando emoções",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[VISUALIZAÇÃO] Processo Anitta",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - Engajados",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,250,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] Famosos",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - Semelhante",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] OSDE - FB",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - Visitantes",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] REMARTKETING",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[VISUALIZAÇÃO] OSDE - Depoimentos",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - V9",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - V8",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - V7",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - V6",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - V5",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - V4",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - V3",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - V2",inactive,"Clique de 7 dias",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,350,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] OSDE - BLACK",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] Venda Black - SDE",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] BLACK FRIDAY",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] AULÃO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[VÍDEO] LP",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] LP",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[MENSAGEM] SDM",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-10,2026-08-10,"[PET] Teste Vertical - Conversão (Compra)",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,150,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-10,2026-08-10,"01 - EVOLUTE - Vendas - Frio Testes",active,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",1,actions:offsite_conversion.fb_pixel_purchase,1064,1.093045,139.57,"Usando o orçamento do conjunto de anúncios",0,139.57,Contínuo,1163,120.008598,24,,5.815417,2.063629,37,3.181427,3.772162,25,5.5828,,5.351437,0,746.9,,
2026-08-10,2026-08-10,"02 - EVOLUTE - Vendas - Frio Prospecção",active,"Clique de 7 dias ou visualização de 1 dia",5,actions:offsite_conversion.fb_pixel_purchase,5578,1.155611,120.956,530,Diário,604.78,Contínuo,6446,93.822526,109,,5.54844,1.690971,140,2.17189,4.319857,109,5.54844,,7.839297,0,4741.05,,
2026-08-10,2026-08-10,"[GP] CONVERSÃO TESTES - CBO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-10,2026-08-10,"[GP] CONVERSÃO - CBO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-10,2026-08-10,"[REMIND] [TESTE JUNHO STORIES]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-10,2026-08-10,"03 - EVOLUTE - Engajamento - Aquecimento",active,"Clique de 7 dias ou visualização de 1 dia",277,video_thruplay_watched_actions,1591,1.062854,0.04953069,"Usando o orçamento do conjunto de anúncios",0,13.72,Contínuo,1691,8.113542,4,,3.43,0.236546,27,1.596688,0.508148,2,6.86,,,0,0,,
2026-08-10,2026-08-10,"04 - EVOLUTE - Tráfego - Aquecimento",active,"Clique de 1 dia",55,profile_visit_view,1664,1.064303,0.32163636,"Usando o orçamento do conjunto de anúncios",0,17.69,Contínuo,1771,9.988707,61,,0.29,3.444382,69,3.896104,0.256377,14,1.263571,,,0,0,,
2026-08-10,2026-08-10,"[GP] Campanha Live",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
