"Início dos relatórios","Encerramento dos relatórios","Nome do conjunto de anúncios","Veiculação do conjunto de anúncios","Configuração de atribuição",Resultados,"Indicador de resultados",Alcance,Frequência,"Custo por resultados","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor gasto (BRL)",Término,Início,Impressões,"CPM (custo por 1.000 impressões) (BRL)","Cliques no link",shop_clicks,"CPC (custo por clique no link) (BRL)","CTR (taxa de cliques no link)","Cliques (todos)","CTR (todos)","CPC (todos) (BRL)","Visualizações da página de destino","Custo por visualização da página de destino (BRL)","ROAS de doações","ROAS de compras","Valor de conversão das compras com assistência das lojas","Valor de conversão das compras diretas no site","Resultados (iniciais)","Indicador de resultados (inicial)"
2026-08-09,2026-08-13,Quente,not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,67,Diário,0,Contínuo,2025-01-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,Aberto,not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,67,Diário,0,Contínuo,2025-01-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Frio - Advantage - Vídeo",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,50,Diário,0,Contínuo,2025-09-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Masterchef - AD 1",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2025-09-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - Frio - Lookalike Leads e Compradores",active,"Clique de 7 dias ou visualização de 1 dia",266,actions:onsite_conversion.messaging_conversation_started_7d,11350,1.250925,1.88214286,95,Diário,500.65,Contínuo,2026-01-11,14198,35.262009,347,,1.442795,2.444006,501,3.528666,0.999301,13,38.511538,,,0,0,,
2026-08-09,2026-08-13,SP,not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,2026-01-12,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - 01 [AUTO] Advantage+",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,200,Diário,0,Contínuo,2026-02-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - Morno - MC Engajamento",active,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",5,actions:offsite_conversion.fb_pixel_purchase,7079,1.376607,162.52,160,Diário,812.6,Contínuo,2026-02-21,9745,83.386352,252,,3.224603,2.585942,322,3.304259,2.523602,242,3.357851,,6.030002,0,4899.98,,
2026-08-09,2026-08-13,"02 - Frio - Advantage+ 25-55",active,"Clique de 7 dias ou visualização de 1 dia",7,actions:offsite_conversion.fb_pixel_purchase,6990,1.702289,146.93857143,200,Diário,1028.57,Contínuo,2026-03-09,11899,86.441718,256,,4.017852,2.151441,346,2.907807,2.972746,231,4.452684,,11.568284,0,11898.79,,
2026-08-09,2026-08-13,"01 - Quente - Remarketing Add to Cart",active,"Clique de 7 dias ou visualização de 1 dia",4,actions:offsite_conversion.fb_pixel_purchase,10409,2.387069,394.8625,300,Diário,1579.45,Contínuo,2026-04-02,24847,63.56703,371,,4.257278,1.493138,482,1.939872,3.276867,343,4.604811,,2.679946,0,4232.84,,
2026-08-09,2026-08-13,"03 - Frio - Advantage+ Raio MG-RJ-SP",active,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",8,actions:offsite_conversion.fb_pixel_purchase,20818,1.33937,195.69875,300,Diário,1565.59,Contínuo,2026-05-05,27883,56.148549,478,,3.275293,1.714306,654,2.345515,2.393869,452,3.463695,,7.254377,0,11357.38,,
2026-08-09,2026-08-13,"01 - Frio - Advantage+ GP 29-50",active,"Clique de 7 dias ou visualização de 1 dia",9,actions:offsite_conversion.fb_pixel_purchase,21400,1.462897,318.25333333,550,Diário,2864.28,Contínuo,2026-05-09,31306,91.493005,463,,6.18635,1.47895,661,2.111416,4.333253,426,6.723662,,5.801441,0,16616.95,,
2026-08-09,2026-08-13,"OFF - 01 [PARTE 02] Viu 01 e não seguiu",inactive,"Clique de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-05-11,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - 00 - Seguidores, vídeo MC e visitantes site e insta 30D",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,2026-05-12,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - 02 [PARTE 03] Viu 01 e 02 e não seguiu",inactive,"Clique de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-05-12,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - 02 - Seguidores e visitantes - sem video MC",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,2026-05-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF (MIGRADO) - 00 [PARTE 01] Advantage+",inactive,"Clique de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-06-01,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF (MIGRADO) - 00 Semelhante Compradores - SP / RJ / MG",inactive,"Clique de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-06-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - Frio - Advantage+ 25-55",active,"Clique de 7 dias ou visualização de 1 dia",15,actions:offsite_conversion.fb_pixel_purchase,20246,1.388966,185.30133333,"Usando orçamento da campanha",0,2779.52,Contínuo,2026-07-08,28121,98.841435,468,,5.939145,1.664237,592,2.105188,4.695135,449,6.190468,,8.813032,0,24496,,
2026-08-09,2026-08-13,"OFF - Conjunto DSB",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,100,Diário,0,Contínuo,2026-07-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Conjunto Conceito",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,200,Diário,0,Contínuo,2026-07-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - Frio - Advantage+ Geral",active,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",2,actions:offsite_conversion.fb_pixel_purchase,3735,1.315663,350.88,150,Diário,701.76,Contínuo,2026-07-21,4914,142.808303,126,,5.569524,2.564103,163,3.317053,4.305276,121,5.799669,,2.022216,0,1419.11,,
2026-08-09,2026-08-13,"01 - Morno - Seguidores e Visitantes",active,"Clique de 7 dias ou visualização de 1 dia",1253,video_thruplay_watched_actions,5819,1.285272,0.04743815,12,Diário,59.44,Contínuo,2026-07-27,7479,7.947587,22,,2.701818,0.294157,97,1.296965,0.612784,18,3.302222,,,0,0,,
2026-08-09,2026-08-13,"01 - Morno - Viu Vídeo Não Seguiu",active,"Clique de 1 dia",282,profile_visit_view,7282,1.187998,0.345,20,Diário,97.29,Contínuo,2026-07-28,8651,11.246099,310,,0.313839,3.583401,348,4.022656,0.279569,83,1.172169,,,0,0,,
2026-08-09,2026-08-13,"[PET] Adv+ Amplo BR - Sem Segmentação",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,506,1.06917,,"Usando orçamento da campanha",0,45.63,Contínuo,2026-07-28,541,84.343808,7,,6.518571,1.2939,83,15.341959,0.549759,5,9.126,,,0,0,,
2026-08-09,2026-08-13,"Camada 1",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,2025-09-12,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Frio - Advantage",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,20,Diário,0,Contínuo,2025-09-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Frio - Advantage - Vídeo",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,50,Diário,0,Contínuo,2025-09-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,Reforma,not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,50,Diário,0,Contínuo,2025-09-20,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,Masterchef,inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2025-09-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Frio Advantage",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2025-09-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Página V2",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,50,Diário,0,Contínuo,2025-09-24,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Quanto Custa",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2025-09-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Mesa Sem Cor",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2025-09-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Visualizaram vídeo",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,2025-11-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Público Interesse",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,2025-11-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Alpha + SP - Gkay",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,60,Diário,0,Contínuo,2025-11-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Alphaville - Casa e clínicas",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2025-12-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Médico - Aberto",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2026-01-06,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Médico - SP",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2026-01-07,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 [AUTO] Profissionais liberais",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,20,Diário,0,Contínuo,2026-01-28,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 [INSTA] Clínicas e médicos",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-02-03,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Mix",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,40,Diário,0,Contínuo,2026-02-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Igreja",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-02-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - 02 [AUTO] Look a like 1% site - Teste com Rio de Janeiro e Minas Gerais",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2026-02-19,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - 00 [INSTA] Remarketing",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-02-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - MC",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,2026-03-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - TESTE DE PÚBLICO - Interesses (Brasil,  mulheres, 27 a 49 anos)",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,20,Diário,0,Contínuo,2026-04-06,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - TESTE DE CRIATIVOS - Advantage+ [14/04]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2026-04-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - TESTE DE CRIATIVOS - Advantage+ [14/04] - não validado",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2026-04-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,Aberto,not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,67,Diário,0,Contínuo,2025-01-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,Quente,not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,67,Diário,0,Contínuo,2025-01-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Reino Unido",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2025-02-05,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"AD 07 - Frio - Advantage",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,50,Diário,0,Contínuo,2025-09-24,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Masterchef - AD 4",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,50,Diário,0,Contínuo,2025-09-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,Frio,inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,20,Diário,0,Contínuo,2025-10-05,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,Frio,not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,20,Diário,0,Contínuo,2025-10-06,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Alphaville + Sp",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,40,Diário,0,Contínuo,2025-11-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Engajamento Vídeos Natal - Mais pessoas",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,2025-11-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Engajamento Vídeos Natal - Mais vezes",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,2025-11-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,Brasil,not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2025-12-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,SP,not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,100,Diário,0,Contínuo,2026-01-07,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Barberaria",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-02-07,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - 01 [AUTO] Look a like 1% site",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2026-02-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Lojas",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,13,Diário,0,Contínuo,2026-02-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Advantage+ 2",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,60,Diário,0,Contínuo,2026-02-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - 03 [AUTO] Interesses (Brasil,  mulheres, 27 a 49 anos)",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2026-04-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - TESTE DE CRIATIVOS - Advantage+ [25/5] imagem 2",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2026-05-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"0 [STORIES] Visitantes do site + visitantes do insta",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,2026-06-01,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - TESTE DE CRIATIVOS - Advantage+ [01/06]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2026-06-01,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Conj. 1",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2026-06-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Conj. 2",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2026-06-27,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Conj. 3",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2026-06-27,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Conj. 4",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2026-06-27,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Conj. 5",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2026-06-27,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Frio - Advantage - Vídeo",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,50,Diário,0,Contínuo,2025-09-18,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Frio Advantage",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2025-09-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Frio Advantage",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2025-09-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"AD 01 - Frio - Advantage",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,50,Diário,0,Contínuo,2025-09-24,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Masterchef - AD 2",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,50,Diário,0,Contínuo,2025-09-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Estilo e Sofisticação",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2025-09-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Mesa Sem Graça",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2025-09-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Frio Advantage - 47",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,20,Diário,0,Contínuo,2025-10-05,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Teste Região - Interesses",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2025-11-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Casa e clínicas - SP",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2025-12-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 [AUTO] Nicho Clínicas",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2026-01-15,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 [AUTO] Profissionais liberais",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2026-01-15,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 [INSTA] Dermatologista",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-01-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Aberto",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2026-02-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 [INSTA] FUNIL 00 EMPRESA - Look a like 1% dos compradores do site - 30 a 52 anos",not_delivering,"Clique de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-02-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 [INSTA] FUNIL 00 - Viu vídeo do público 00 e não seguiu",not_delivering,"Clique de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-02-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 [INSTA] Funil de casa + Funil MC- PARTE 02 - Viu vídeo do público 00 e não seguiu",inactive,"Clique de 1 dia",,,0,0,,15,Diário,0,Contínuo,2026-02-12,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Supermercado",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-02-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - TESTE DE PÚBLICO - 03 [AUTO] Look a like 1% compradores",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,60,Diário,0,Contínuo,2026-03-05,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Advantage+ 2",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2026-03-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Funil MC",inactive,"Clique de 1 dia",,,0,0,,15,Diário,0,Contínuo,2026-03-18,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - TESTE DE CRIATIVOS - Advantage+ [14/04]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,61,Diário,0,Contínuo,2026-04-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Conj. 5",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2026-06-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Conj. 4",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2026-06-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Conj. 3",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2026-06-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Estados Unidos",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2025-02-05,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Frio - Advantage",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,20,Diário,0,Contínuo,2025-09-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Frio - Advantage - Vídeo",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,50,Diário,0,Contínuo,2025-09-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Frio Advantage",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2025-09-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Antes e Depois",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2025-09-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[Público AD+][Mulheres 30-55y][F]",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,15,Diário,0,Contínuo,2025-09-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Frio Advantage - 17",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,20,Diário,0,Contínuo,2025-10-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,Alphaville,not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,2025-10-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Campinas, Americana, Piracaba, Valinhos",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,12,Diário,0,Contínuo,2025-10-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"São Paulo Capital",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2025-11-20,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Advogado, Arquiteto e Contador",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2025-12-10,0,0,,,,,0,0,0,,,,,0,0,,
