"Início dos relatórios","Encerramento dos relatórios","Nome do conjunto de anúncios","Veiculação do conjunto de anúncios","Configuração de atribuição",Resultados,"Indicador de resultados",Alcance,Frequência,"Custo por resultados","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor gasto (BRL)",Término,Início,Impressões,"CPM (custo por 1.000 impressões) (BRL)","Cliques no link",shop_clicks,"CPC (custo por clique no link) (BRL)","CTR (taxa de cliques no link)","Cliques (todos)","CTR (todos)","CPC (todos) (BRL)","Visualizações da página de destino","Custo por visualização da página de destino (BRL)","ROAS de doações","ROAS de compras","Valor de conversão das compras com assistência das lojas","Valor de conversão das compras diretas no site","Resultados (iniciais)","Indicador de resultados (inicial)"
2026-05-01,2026-08-08,"02 - VIEW PAGE -  60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,90,Diário,0,Contínuo,2022-12-03,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"03 - VIEW PAGE -  180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-12-03,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"01 - INICIOU COMPRA - 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-12-03,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"01 - INICIOU COMPRA - 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-12-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - VIU PAGINA DE CAPTURA + VIU 25% ADS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,2022-12-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"05 - ENVOLVIMENTO 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-12-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"07 - ENVOLVIMENTO 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-12-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"03 - VIEW PAGE -  180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-12-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"04 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-12-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"06 - ENVOLVIMENTO 90D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-12-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"08 - ENVOLVIMENTO 365D + VIDEO VIEW 25%",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-12-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"02 - VIEW PAGE -  60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-12-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ENVOLVIMENTO TODOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,200,Diário,0,Contínuo,2022-12-05,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 1% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-12-05,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 2% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-12-05,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 3% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-12-05,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - CADASTRADOS + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,60,Diário,0,Contínuo,2022-12-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"01 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-12-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"01 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-12-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - CADASTRADOS + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,2022-12-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"01 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,2022-12-11,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - CADASTRADOS + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,90,Diário,0,Contínuo,2022-12-11,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - CADASTRADOS + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,90,Diário,0,Contínuo,2022-12-13,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"01 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,2022-12-13,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"01 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,2022-12-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - CADASTRADOS + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,110,Diário,0,Contínuo,2022-12-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"01 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,2022-12-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - CADASTRADOS + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,2022-12-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"VIU PÁGINA DE VENDAS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-02-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"LEADS CADASTRADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2023-02-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"LEADS + VIU PÁGINA DE CAPTURA + VIU PÁGINA DE VENDAS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2022-12-15,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2022-12-15,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"01 - PUBLICO DO PERPETUO - 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2022-12-15,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - LEADS + VIU PAGINA DE CAPTURA + INICIOU CHECKOUT",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2022-12-15,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"02 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2022-12-15,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"02 - ENVOLVIMENTO 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2022-12-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"01 - ENVOLVIMENTO 30D + VIU PERPETUO 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2022-12-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - LEADS + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2022-12-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"03 - ENVOLVIMENTO 90D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2022-12-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - [ABERTO] -  [M]",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2022-12-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 1% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2022-12-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 2% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2022-12-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ENTROU NO CHECKOUT",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2022-12-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ENVOLVIMENTO TODOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,200,Diário,0,Contínuo,2022-12-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 2% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-12-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 1% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2022-12-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ENVOLVIMENTO TODOS 02 ESCALA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,2022-12-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,200,Diário,0,Contínuo,2022-12-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"01 - ENVOLVIMENTO 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,200,Diário,0,Contínuo,2022-12-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"02 - ENVOLVIMENTO 90D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,200,Diário,0,Contínuo,2022-12-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"03 - ENVOLVIMENTO 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,200,Diário,0,Contínuo,2022-12-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"04 - ENVOLVIMENTO 365D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,200,Diário,0,Contínuo,2022-12-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"04 - ENVOLVIMENTO 365D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-12-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"01 - ENVOLVIMENTO 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-12-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"03 - ENVOLVIMENTO 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-12-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-12-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"02 - ENVOLVIMENTO 90D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-12-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ABERTO [M]",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2022-12-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ABERTO [M]",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-12-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"03 - Envolvimento 365d",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"01 - Cadastrados no evento passado + viu pagina de captura",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"02 - Envolvimento 30d",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - Viu pagina de captura + Viu 25% do ADS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"03 - Envolvimento 90d",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"03 - Envolvimento 60d",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"03 - Envolvimento 180d",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 1% - [5FE] - LEADS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 1% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 2% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 3% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 2% - [5FE] - LEADS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 3% - [5FE] - LEADS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 3% - [5FE] - LEADS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 1% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 2% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 1% - [5FE] - LEADS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 3% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 2% - [5FE] - LEADS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 2% - [5FE] - LEADS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 3% - [5FE] - LEADS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 1% - [5FE] - LEADS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 2% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 3% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SEMELHANTE 1% - VIU PAGE 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ABERTO",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-31,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - BEM ESTAR E PSICOLOGIA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-31,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - BEM ESTAR E PSICOLOGIA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-31,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - MOTIVACÃO - AUTOESTIMA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-31,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ABERTO",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-31,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - FELICIDADE -  EMPODERAMENTO",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-31,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - MOTIVACÃO - AUTOESTIMA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-31,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ABERTO",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-31,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - MOTIVACÃO - AUTOESTIMA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-31,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - FELICIDADE -  EMPODERAMENTO",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-31,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - BEM ESTAR E PSICOLOGIA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-31,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - FELICIDADE -  EMPODERAMENTO",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-01-31,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ENVOLVIMENTO TODOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,250,Diário,0,Contínuo,2023-01-31,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ABERTO1",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,55,Diário,0,Contínuo,2023-02-01,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - 4 INTERESSES - MULHER2",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,110,Diário,0,Contínuo,2023-02-01,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - TODOS INTERESSES - MULHER1",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,45,Diário,0,Contínuo,2023-02-01,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - 4 INTERESSES",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,110,Diário,0,Contínuo,2023-02-01,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ABERTO",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,85,Diário,0,Contínuo,2023-02-01,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - TODOS INTERESSES - MULHER",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,110,Diário,0,Contínuo,2023-02-01,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - 4 INTERESSES - MULHER",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-02-01,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SENELHANTE 1%",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-02-02,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SENELHANTE 2%",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-02-02,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - SENELHANTE 3%",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2023-02-02,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - 4 INTERESSES - MULHER",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,45,Diário,0,Contínuo,2023-02-02,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ABERTO1",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,45,Diário,0,Contínuo,2023-02-02,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - 4 INTERESSES - MULHER2",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,45,Diário,0,Contínuo,2023-02-02,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - 4 INTERESSES",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,45,Diário,0,Contínuo,2023-02-02,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ABERTO",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,65,Diário,0,Contínuo,2023-02-02,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - TODOS INTERESSES - MULHER",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,45,Diário,0,Contínuo,2023-02-02,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - TODOS INTERESSES - MULHER1",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,70,Diário,0,Contínuo,2023-02-02,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - TODOS INTERESSES - MULHER",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,85,Diário,0,Contínuo,2023-02-02,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ENVOLVIMENTO TODOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,250,Diário,0,Contínuo,2023-02-03,0,0,,,,,0,0,0,,,,,0,0,,
2026-05-01,2026-08-08,"00 - ENVOLVIMENTO TODOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,65,Diário,0,Contínuo,2023-02-03,0,0,,,,,0,0,0,,,,,0,0,,
